x,y,latitude,longitude
449950,205000 , '34.28392S', '18.45581E'
450150,205000 , '34.28393S', '18.45798E'
450350,205000 , '34.28394S', '18.46015E'
450550,205000 , '34.28395S', '18.46232E'
450750,205000 , '34.28396S', '18.46449E'
450950,205000 , '34.28397S', '18.46667E'
451150,205000 , '34.28398S', '18.46884E'
451350,205000 , '34.28399S', '18.47101E'
451550,205000 , '34.28400S', '18.47318E'
451750,205000 , '34.28401S', '18.47535E'
451950,205000 , '34.28402S', '18.47753E'
452150,205000 , '34.28403S', '18.47970E'
452350,205000 , '34.28404S', '18.48187E'
452550,205000 , '34.28404S', '18.48404E'
452750,205000 , '34.28405S', '18.48621E'
452950,205000 , '34.28406S', '18.48839E'
453150,205000 , '34.28407S', '18.49056E'
453350,205000 , '34.28408S', '18.49273E'
453550,205000 , '34.28409S', '18.49490E'
453750,205000 , '34.28410S', '18.49707E'
453950,205000 , '34.28411S', '18.49925E'
454150,205000 , '34.28412S', '18.50142E'
454350,205000 , '34.28413S', '18.50359E'
454550,205000 , '34.28413S', '18.50576E'
454750,205000 , '34.28414S', '18.50793E'
454950,205000 , '34.28415S', '18.51011E'
455150,205000 , '34.28416S', '18.51228E'
455350,205000 , '34.28417S', '18.51445E'
455550,205000 , '34.28418S', '18.51662E'
455750,205000 , '34.28419S', '18.51879E'
455950,205000 , '34.28419S', '18.52097E'
456150,205000 , '34.28420S', '18.52314E'
456350,205000 , '34.28421S', '18.52531E'
456550,205000 , '34.28422S', '18.52748E'
456750,205000 , '34.28423S', '18.52966E'
456950,205000 , '34.28424S', '18.53183E'
457150,205000 , '34.28424S', '18.53400E'
457350,205000 , '34.28425S', '18.53617E'
457550,205000 , '34.28426S', '18.53834E'
457750,205000 , '34.28427S', '18.54052E'
457950,205000 , '34.28428S', '18.54269E'
458150,205000 , '34.28429S', '18.54486E'
458350,205000 , '34.28429S', '18.54703E'
458550,205000 , '34.28430S', '18.54920E'
458750,205000 , '34.28431S', '18.55138E'
458950,205000 , '34.28432S', '18.55355E'
459150,205000 , '34.28433S', '18.55572E'
459350,205000 , '34.28433S', '18.55789E'
459550,205000 , '34.28434S', '18.56006E'
459750,205000 , '34.28435S', '18.56224E'
459950,205000 , '34.28436S', '18.56441E'
460150,205000 , '34.28436S', '18.56658E'
460350,205000 , '34.28437S', '18.56875E'
460550,205000 , '34.28438S', '18.57092E'
460750,205000 , '34.28439S', '18.57310E'
460950,205000 , '34.28439S', '18.57527E'
461150,205000 , '34.28440S', '18.57744E'
461350,205000 , '34.28441S', '18.57961E'
461550,205000 , '34.28442S', '18.58178E'
461750,205000 , '34.28442S', '18.58396E'
461950,205000 , '34.28443S', '18.58613E'
462150,205000 , '34.28444S', '18.58830E'
462350,205000 , '34.28445S', '18.59047E'
462550,205000 , '34.28445S', '18.59264E'
462750,205000 , '34.28446S', '18.59482E'
462950,205000 , '34.28447S', '18.59699E'
463150,205000 , '34.28448S', '18.59916E'
463350,205000 , '34.28448S', '18.60133E'
463550,205000 , '34.28449S', '18.60350E'
463750,205000 , '34.28450S', '18.60568E'
463950,205000 , '34.28450S', '18.60785E'
464150,205000 , '34.28451S', '18.61002E'
464350,205000 , '34.28452S', '18.61219E'
464550,205000 , '34.28452S', '18.61437E'
464750,205000 , '34.28453S', '18.61654E'
464950,205000 , '34.28454S', '18.61871E'
465150,205000 , '34.28454S', '18.62088E'
465350,205000 , '34.28455S', '18.62305E'
465550,205000 , '34.28456S', '18.62523E'
465750,205000 , '34.28456S', '18.62740E'
465950,205000 , '34.28457S', '18.62957E'
466150,205000 , '34.28458S', '18.63174E'
466350,205000 , '34.28458S', '18.63391E'
466550,205000 , '34.28459S', '18.63609E'
466750,205000 , '34.28460S', '18.63826E'
466950,205000 , '34.28460S', '18.64043E'
467150,205000 , '34.28461S', '18.64260E'
467350,205000 , '34.28462S', '18.64477E'
467550,205000 , '34.28462S', '18.64695E'
467750,205000 , '34.28463S', '18.64912E'
467950,205000 , '34.28463S', '18.65129E'
468150,205000 , '34.28464S', '18.65346E'
468350,205000 , '34.28465S', '18.65563E'
468550,205000 , '34.28465S', '18.65781E'
468750,205000 , '34.28466S', '18.65998E'
468950,205000 , '34.28467S', '18.66215E'
469150,205000 , '34.28467S', '18.66432E'
469350,205000 , '34.28468S', '18.66650E'
469550,205000 , '34.28468S', '18.66867E'
469750,205000 , '34.28469S', '18.67084E'
469950,205000 , '34.28469S', '18.67301E'
470150,205000 , '34.28470S', '18.67518E'
470350,205000 , '34.28471S', '18.67736E'
470550,205000 , '34.28471S', '18.67953E'
470750,205000 , '34.28472S', '18.68170E'
470950,205000 , '34.28472S', '18.68387E'
471150,205000 , '34.28473S', '18.68604E'
471350,205000 , '34.28473S', '18.68822E'
471550,205000 , '34.28474S', '18.69039E'
471750,205000 , '34.28475S', '18.69256E'
471950,205000 , '34.28475S', '18.69473E'
472150,205000 , '34.28476S', '18.69690E'
472350,205000 , '34.28476S', '18.69908E'
472550,205000 , '34.28477S', '18.70125E'
472750,205000 , '34.28477S', '18.70342E'
472950,205000 , '34.28478S', '18.70559E'
473150,205000 , '34.28478S', '18.70776E'
473350,205000 , '34.28479S', '18.70994E'
473550,205000 , '34.28479S', '18.71211E'
473750,205000 , '34.28480S', '18.71428E'
473950,205000 , '34.28480S', '18.71645E'
474150,205000 , '34.28481S', '18.71863E'
474350,205000 , '34.28481S', '18.72080E'
474550,205000 , '34.28482S', '18.72297E'
474750,205000 , '34.28482S', '18.72514E'
474950,205000 , '34.28483S', '18.72731E'
475150,205000 , '34.28483S', '18.72949E'
475350,205000 , '34.28484S', '18.73166E'
475550,205000 , '34.28484S', '18.73383E'
475750,205000 , '34.28485S', '18.73600E'
475950,205000 , '34.28485S', '18.73817E'
476150,205000 , '34.28486S', '18.74035E'
476350,205000 , '34.28486S', '18.74252E'
476550,205000 , '34.28486S', '18.74469E'
476750,205000 , '34.28487S', '18.74686E'
476950,205000 , '34.28487S', '18.74903E'
477150,205000 , '34.28488S', '18.75121E'
477350,205000 , '34.28488S', '18.75338E'
477550,205000 , '34.28489S', '18.75555E'
477750,205000 , '34.28489S', '18.75772E'
477950,205000 , '34.28490S', '18.75990E'
478150,205000 , '34.28490S', '18.76207E'
478350,205000 , '34.28490S', '18.76424E'
478550,205000 , '34.28491S', '18.76641E'
478750,205000 , '34.28491S', '18.76858E'
478950,205000 , '34.28492S', '18.77076E'
479150,205000 , '34.28492S', '18.77293E'
479350,205000 , '34.28492S', '18.77510E'
479550,205000 , '34.28493S', '18.77727E'
479750,205000 , '34.28493S', '18.77944E'
479950,205000 , '34.28494S', '18.78162E'
480150,205000 , '34.28494S', '18.78379E'
480350,205000 , '34.28494S', '18.78596E'
480550,205000 , '34.28495S', '18.78813E'
480750,205000 , '34.28495S', '18.79030E'
480950,205000 , '34.28496S', '18.79248E'
481150,205000 , '34.28496S', '18.79465E'
481350,205000 , '34.28496S', '18.79682E'
481550,205000 , '34.28497S', '18.79899E'
481750,205000 , '34.28497S', '18.80117E'
481950,205000 , '34.28497S', '18.80334E'
482150,205000 , '34.28498S', '18.80551E'
482350,205000 , '34.28498S', '18.80768E'
482550,205000 , '34.28498S', '18.80985E'
482750,205000 , '34.28499S', '18.81203E'
482950,205000 , '34.28499S', '18.81420E'
483150,205000 , '34.28499S', '18.81637E'
483350,205000 , '34.28500S', '18.81854E'
483550,205000 , '34.28500S', '18.82071E'
483750,205000 , '34.28500S', '18.82289E'
483950,205000 , '34.28501S', '18.82506E'
484150,205000 , '34.28501S', '18.82723E'
484350,205000 , '34.28501S', '18.82940E'
484550,205000 , '34.28502S', '18.83157E'
484750,205000 , '34.28502S', '18.83375E'
484950,205000 , '34.28502S', '18.83592E'
485150,205000 , '34.28502S', '18.83809E'
485350,205000 , '34.28503S', '18.84026E'
485550,205000 , '34.28503S', '18.84244E'
485750,205000 , '34.28503S', '18.84461E'
485950,205000 , '34.28504S', '18.84678E'
486150,205000 , '34.28504S', '18.84895E'
486350,205000 , '34.28504S', '18.85112E'
486550,205000 , '34.28504S', '18.85330E'
486750,205000 , '34.28505S', '18.85547E'
486950,205000 , '34.28505S', '18.85764E'
487150,205000 , '34.28505S', '18.85981E'
487350,205000 , '34.28505S', '18.86198E'
487550,205000 , '34.28506S', '18.86416E'
487750,205000 , '34.28506S', '18.86633E'
487950,205000 , '34.28506S', '18.86850E'
488150,205000 , '34.28506S', '18.87067E'
488350,205000 , '34.28506S', '18.87285E'
488550,205000 , '34.28507S', '18.87502E'
488750,205000 , '34.28507S', '18.87719E'
488950,205000 , '34.28507S', '18.87936E'
489150,205000 , '34.28507S', '18.88153E'
489350,205000 , '34.28508S', '18.88371E'
489550,205000 , '34.28508S', '18.88588E'
489750,205000 , '34.28508S', '18.88805E'
489950,205000 , '34.28508S', '18.89022E'
446150,205200 , '34.28193S', '18.41455E'
446350,205200 , '34.28194S', '18.41672E'
446550,205200 , '34.28195S', '18.41889E'
446750,205200 , '34.28196S', '18.42107E'
446950,205200 , '34.28197S', '18.42324E'
447150,205200 , '34.28198S', '18.42541E'
447350,205200 , '34.28199S', '18.42758E'
447550,205200 , '34.28200S', '18.42975E'
447750,205200 , '34.28201S', '18.43193E'
447950,205200 , '34.28202S', '18.43410E'
448150,205200 , '34.28203S', '18.43627E'
448350,205200 , '34.28204S', '18.43844E'
448550,205200 , '34.28205S', '18.44061E'
448750,205200 , '34.28206S', '18.44279E'
448950,205200 , '34.28207S', '18.44496E'
449150,205200 , '34.28208S', '18.44713E'
449350,205200 , '34.28209S', '18.44930E'
449550,205200 , '34.28210S', '18.45147E'
449750,205200 , '34.28211S', '18.45365E'
449950,205200 , '34.28212S', '18.45582E'
450150,205200 , '34.28213S', '18.45799E'
450350,205200 , '34.28214S', '18.46016E'
450550,205200 , '34.28215S', '18.46233E'
450750,205200 , '34.28216S', '18.46451E'
450950,205200 , '34.28217S', '18.46668E'
451150,205200 , '34.28218S', '18.46885E'
451350,205200 , '34.28219S', '18.47102E'
451550,205200 , '34.28220S', '18.47319E'
451750,205200 , '34.28220S', '18.47537E'
451950,205200 , '34.28221S', '18.47754E'
452150,205200 , '34.28222S', '18.47971E'
452350,205200 , '34.28223S', '18.48188E'
452550,205200 , '34.28224S', '18.48405E'
452750,205200 , '34.28225S', '18.48623E'
452950,205200 , '34.28226S', '18.48840E'
453150,205200 , '34.28227S', '18.49057E'
453350,205200 , '34.28228S', '18.49274E'
453550,205200 , '34.28229S', '18.49491E'
453750,205200 , '34.28230S', '18.49709E'
453950,205200 , '34.28230S', '18.49926E'
454150,205200 , '34.28231S', '18.50143E'
454350,205200 , '34.28232S', '18.50360E'
454550,205200 , '34.28233S', '18.50577E'
454750,205200 , '34.28234S', '18.50795E'
454950,205200 , '34.28235S', '18.51012E'
455150,205200 , '34.28236S', '18.51229E'
455350,205200 , '34.28237S', '18.51446E'
455550,205200 , '34.28237S', '18.51663E'
455750,205200 , '34.28238S', '18.51881E'
455950,205200 , '34.28239S', '18.52098E'
456150,205200 , '34.28240S', '18.52315E'
456350,205200 , '34.28241S', '18.52532E'
456550,205200 , '34.28242S', '18.52749E'
456750,205200 , '34.28243S', '18.52967E'
456950,205200 , '34.28243S', '18.53184E'
457150,205200 , '34.28244S', '18.53401E'
457350,205200 , '34.28245S', '18.53618E'
457550,205200 , '34.28246S', '18.53835E'
457750,205200 , '34.28247S', '18.54053E'
457950,205200 , '34.28247S', '18.54270E'
458150,205200 , '34.28248S', '18.54487E'
458350,205200 , '34.28249S', '18.54704E'
458550,205200 , '34.28250S', '18.54921E'
458750,205200 , '34.28251S', '18.55139E'
458950,205200 , '34.28251S', '18.55356E'
459150,205200 , '34.28252S', '18.55573E'
459350,205200 , '34.28253S', '18.55790E'
459550,205200 , '34.28254S', '18.56007E'
459750,205200 , '34.28255S', '18.56225E'
459950,205200 , '34.28255S', '18.56442E'
460150,205200 , '34.28256S', '18.56659E'
460350,205200 , '34.28257S', '18.56876E'
460550,205200 , '34.28258S', '18.57093E'
460750,205200 , '34.28258S', '18.57311E'
460950,205200 , '34.28259S', '18.57528E'
461150,205200 , '34.28260S', '18.57745E'
461350,205200 , '34.28261S', '18.57962E'
461550,205200 , '34.28261S', '18.58179E'
461750,205200 , '34.28262S', '18.58397E'
461950,205200 , '34.28263S', '18.58614E'
462150,205200 , '34.28264S', '18.58831E'
462350,205200 , '34.28264S', '18.59048E'
462550,205200 , '34.28265S', '18.59265E'
